"relative_path","bytes","last_write_time"
"04_server_snapshot\experiments\risk_control_rejection_20260621\reports\stable_tiebreak_release_audit.md","566","2026-06-21T15:32:36"
"04_server_snapshot\experiments\risk_control_rejection_20260621\reports\strict_external_mode_diff_audit.md","1671","2026-06-22T13:15:12"
"04_server_snapshot\experiments\risk_control_rejection_20260621\reports\strict_external_override_candidate_audit.md","1555","2026-06-22T13:15:28"
"04_server_snapshot\experiments\risk_control_rejection_20260621\reports\synthetic_deployment_scenario_audit.md","791","2026-06-22T13:15:17"
"04_server_snapshot\experiments\risk_control_rejection_20260621\reports\threshold_release_audit.md","778","2026-06-21T13:04:09"
"04_server_snapshot\experiments\risk_control_rejection_20260621\reports\tiebreak_search.md","1369","2026-06-21T15:36:06"
"04_server_snapshot\experiments\risk_control_rejection_20260621\reports\v135_strict_external_phase1_audit.md","1825","2026-06-23T11:52:00"
"04_server_snapshot\experiments\risk_control_rejection_20260621\reports\v195_phase1_union_agreement_release_audit.md","4605","2026-06-23T13:05:05"
"04_server_snapshot\experiments\risk_control_rejection_20260621\reports\v195_phase2_full_stability_audit.md","6417","2026-06-23T13:05:07"
"04_server_snapshot\experiments\risk_control_rejection_20260621\reports\v195_phase2_stability_pruning_audit.md","11216","2026-06-23T13:05:06"
"04_server_snapshot\experiments\risk_control_rejection_20260621\reports\v195_plus_candidate_protocol.md","3245","2026-06-23T13:05:08"
"04_server_snapshot\experiments\risk_control_rejection_20260621\reports\v195_plus_error_attribution.md","3894","2026-06-23T13:05:09"
"04_server_snapshot\experiments\risk_control_rejection_20260621\reports\v195_plus_family_threshold_audit.md","2513","2026-06-23T13:05:10"
"04_server_snapshot\experiments\risk_control_rejection_20260621\reports\v195_plus_final_experiment_report.md","8004","2026-06-23T13:06:50"
"04_server_snapshot\experiments\risk_control_rejection_20260621\reports\v195_plus_final_handoff_index.md","4459","2026-06-23T15:53:47"
"04_server_snapshot\experiments\risk_control_rejection_20260621\reports\v195_plus_minimal_hook_blueprint.md","1556","2026-06-23T15:40:21"
"04_server_snapshot\experiments\risk_control_rejection_20260621\reports\v195_plus_minimal_hook_blueprint_safety_audit.md","1151","2026-06-23T15:41:08"
"04_server_snapshot\experiments\risk_control_rejection_20260621\reports\v195_plus_preintegration_gap_audit.md","3618","2026-06-23T15:34:34"
"04_server_snapshot\experiments\risk_control_rejection_20260621\reports\v195_plus_reproducibility_runner.md","2903","2026-06-23T13:05:11"
"04_server_snapshot\experiments\risk_control_rejection_20260621\reports\v195_plus_sidecar_audit.md","3816","2026-06-23T15:23:36"
"04_server_snapshot\experiments\risk_control_rejection_20260621\reports\v195_plus_sidecar_handoff.md","4512","2026-06-23T15:53:31"
"04_server_snapshot\experiments\risk_control_rejection_20260621\reports\v195_plus_sidecar_package.md","637","2026-06-23T15:24:52"
"04_server_snapshot\experiments\risk_control_rejection_20260621\reports\v195_plus_sidecar_package_smoke.md","914","2026-06-23T15:24:53"
"04_server_snapshot\experiments\risk_control_rejection_20260621\reports\v195_plus_subgroup_casebook.md","8010","2026-06-23T13:05:10"
"04_server_snapshot\experiments\risk_control_rejection_20260621\reports\v195_rejected_release_audit.md","12222","2026-06-21T13:04:08"
"04_server_snapshot\experiments\risk_control_rejection_20260621\reports\validation_sample_size.md","927","2026-06-21T15:28:50"
"04_server_snapshot\experiments\risk_control_rejection_20260621\reports\wrapper_decision_schema_audit.md","626","2026-06-22T13:15:20"
"04_server_snapshot\experiments\risk_control_rejection_20260621\v195_plus_sidecar\outputs\v195_plus_audit_decisions.csv","182979","2026-06-23T15:23:35"
"04_server_snapshot\experiments\risk_control_rejection_20260621\v195_plus_sidecar\outputs\v195_plus_runtime_decisions.csv","154126","2026-06-23T15:23:35"
"04_server_snapshot\experiments\risk_control_rejection_20260621\v195_plus_sidecar\outputs\v195_plus_sidecar_audit_report.json","5456","2026-06-23T15:23:36"
"04_server_snapshot\experiments\risk_control_rejection_20260621\v195_plus_sidecar\outputs\v195_plus_sidecar_report.json","3760","2026-06-23T15:23:35"
"04_server_snapshot\experiments\risk_control_rejection_20260621\v195_plus_sidecar\outputs\v195_plus_summary.csv","380","2026-06-23T15:23:35"
"04_server_snapshot\experiments\risk_control_rejection_20260621\v195_plus_sidecar\README.md","3230","2026-06-23T15:15:22"
"04_server_snapshot\experiments\risk_control_rejection_20260621\v195_plus_sidecar\v195_plus_sidecar_audit.py","9548","2026-06-23T15:22:30"
"04_server_snapshot\experiments\risk_control_rejection_20260621\v195_plus_sidecar\v195_plus_sidecar_runner.py","10060","2026-06-23T15:23:17"
"04_server_snapshot\findings.md","17453","2026-06-20T16:18:08"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\07_adapt72_highfocus_vitb14_whole_finetune_20260521\fold_1\test_metrics.csv","758","2026-05-21T22:17:25"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\07_adapt72_highfocus_vitb14_whole_finetune_20260521\fold_1\val_metrics.csv","746","2026-05-21T22:17:25"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\10_adapt72_highfocus_vitb14_crop_finetune_20260521\fold_1\test_metrics.csv","762","2026-05-21T23:35:38"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\10_adapt72_highfocus_vitb14_crop_finetune_20260521\fold_1\val_metrics.csv","742","2026-05-21T23:35:37"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\100_old_third_no64_meta_stack_plus_vitaminL99_20260524\no64_meta_stack_cv_report.json","52326","2026-05-24T17:54:06"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\100_old_third_no64_meta_stack_plus_vitaminL99_20260524\no64_meta_stack_cv_summary.csv","150443","2026-05-24T17:54:05"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\100_old_third_no64_meta_stack_plus_vitaminL99_20260524\no64_meta_stack_cv_summary.partial.csv","150443","2026-05-24T17:54:05"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\101_dinov3_vitl16_task7_whole448_token_lastblock_lowlr_5fold_20260524\cv_fold_summary.csv","532","2026-05-24T18:12:22"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\101_dinov3_vitl16_task7_whole448_token_lastblock_lowlr_5fold_20260524\fold_1\test_metrics.csv","698","2026-05-24T18:00:22"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\101_dinov3_vitl16_task7_whole448_token_lastblock_lowlr_5fold_20260524\fold_1\val_metrics.csv","758","2026-05-24T18:00:22"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\101_dinov3_vitl16_task7_whole448_token_lastblock_lowlr_5fold_20260524\fold_2\test_metrics.csv","698","2026-05-24T18:03:48"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\101_dinov3_vitl16_task7_whole448_token_lastblock_lowlr_5fold_20260524\fold_2\val_metrics.csv","749","2026-05-24T18:03:47"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\101_dinov3_vitl16_task7_whole448_token_lastblock_lowlr_5fold_20260524\fold_3\test_metrics.csv","754","2026-05-24T18:07:36"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\101_dinov3_vitl16_task7_whole448_token_lastblock_lowlr_5fold_20260524\fold_3\val_metrics.csv","754","2026-05-24T18:07:36"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\101_dinov3_vitl16_task7_whole448_token_lastblock_lowlr_5fold_20260524\fold_4\test_metrics.csv","698","2026-05-24T18:09:17"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\101_dinov3_vitl16_task7_whole448_token_lastblock_lowlr_5fold_20260524\fold_4\val_metrics.csv","754","2026-05-24T18:09:17"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\101_dinov3_vitl16_task7_whole448_token_lastblock_lowlr_5fold_20260524\fold_5\test_metrics.csv","654","2026-05-24T18:12:21"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\101_dinov3_vitl16_task7_whole448_token_lastblock_lowlr_5fold_20260524\fold_5\val_metrics.csv","751","2026-05-24T18:12:21"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\101_dinov3_vitl16_task7_whole448_token_lastblock_lowlr_5fold_20260524\oof_domain_metrics_mean.csv","1262","2026-05-24T18:12:22"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\101_dinov3_vitl16_task7_whole448_token_lastblock_lowlr_5fold_20260524\oof_metrics.csv","776","2026-05-24T18:12:22"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\101_smoke_dinov3_vitl16_whole448_token_lastblock_b4_20260524\fold_1\test_metrics.csv","310","2026-05-24T17:54:53"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\101_smoke_dinov3_vitl16_whole448_token_lastblock_b4_20260524\fold_1\val_metrics.csv","306","2026-05-24T17:54:53"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\102_old_third_no64_meta_stack_plus_dinov3vitl448_101_20260524\no64_meta_stack_cv_report.json","52739","2026-05-24T18:17:26"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\102_old_third_no64_meta_stack_plus_dinov3vitl448_101_20260524\no64_meta_stack_cv_summary.csv","150329","2026-05-24T18:17:24"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\102_old_third_no64_meta_stack_plus_dinov3vitl448_101_20260524\no64_meta_stack_cv_summary.partial.csv","150329","2026-05-24T18:17:24"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\103_dinov3_vitl16_task7_whole448_tta4_oof_20260524\oof_metrics.csv","277","2026-05-24T18:20:08"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\104_old_third_no64_meta_stack_plus_dinov3vitl448_tta103_20260524\no64_meta_stack_cv_report.json","52692","2026-05-24T18:25:09"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\104_old_third_no64_meta_stack_plus_dinov3vitl448_tta103_20260524\no64_meta_stack_cv_summary.csv","150583","2026-05-24T18:25:07"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\104_old_third_no64_meta_stack_plus_dinov3vitl448_tta103_20260524\no64_meta_stack_cv_summary.partial.csv","150583","2026-05-24T18:25:07"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\105_dinov3_vitl16_qkvb_task7_whole352_token_lastblock_lowlr_5fold_20260524\cv_fold_summary.csv","516","2026-05-24T18:45:19"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\105_dinov3_vitl16_qkvb_task7_whole352_token_lastblock_lowlr_5fold_20260524\fold_1\test_metrics.csv","758","2026-05-24T18:34:38"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\105_dinov3_vitl16_qkvb_task7_whole352_token_lastblock_lowlr_5fold_20260524\fold_1\val_metrics.csv","750","2026-05-24T18:34:38"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\105_dinov3_vitl16_qkvb_task7_whole352_token_lastblock_lowlr_5fold_20260524\fold_2\test_metrics.csv","751","2026-05-24T18:38:15"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\105_dinov3_vitl16_qkvb_task7_whole352_token_lastblock_lowlr_5fold_20260524\fold_2\val_metrics.csv","753","2026-05-24T18:38:14"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\105_dinov3_vitl16_qkvb_task7_whole352_token_lastblock_lowlr_5fold_20260524\fold_3\test_metrics.csv","746","2026-05-24T18:39:51"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\105_dinov3_vitl16_qkvb_task7_whole352_token_lastblock_lowlr_5fold_20260524\fold_3\val_metrics.csv","754","2026-05-24T18:39:51"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\105_dinov3_vitl16_qkvb_task7_whole352_token_lastblock_lowlr_5fold_20260524\fold_4\test_metrics.csv","699","2026-05-24T18:43:02"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\105_dinov3_vitl16_qkvb_task7_whole352_token_lastblock_lowlr_5fold_20260524\fold_4\val_metrics.csv","694","2026-05-24T18:43:02"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\105_dinov3_vitl16_qkvb_task7_whole352_token_lastblock_lowlr_5fold_20260524\fold_5\test_metrics.csv","754","2026-05-24T18:45:18"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\105_dinov3_vitl16_qkvb_task7_whole352_token_lastblock_lowlr_5fold_20260524\fold_5\val_metrics.csv","690","2026-05-24T18:45:18"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\105_dinov3_vitl16_qkvb_task7_whole352_token_lastblock_lowlr_5fold_20260524\oof_domain_metrics_mean.csv","1322","2026-05-24T18:45:19"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\105_dinov3_vitl16_qkvb_task7_whole352_token_lastblock_lowlr_5fold_20260524\oof_metrics.csv","789","2026-05-24T18:45:19"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\106_old_third_no64_meta_stack_plus_dinov3vitl_qkvb105_20260524\no64_meta_stack_cv_report.json","52579","2026-05-24T18:51:32"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\106_old_third_no64_meta_stack_plus_dinov3vitl_qkvb105_20260524\no64_meta_stack_cv_summary.csv","151047","2026-05-24T18:51:31"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\106_old_third_no64_meta_stack_plus_dinov3vitl_qkvb105_20260524\no64_meta_stack_cv_summary.partial.csv","151047","2026-05-24T18:51:31"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\107_dinov3_vitl16_qkvb_task7_whole352_tta4_oof_20260524\oof_metrics.csv","277","2026-05-24T18:54:00"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\108_old_third_no64_meta_stack_plus_dinov3vitl_qkvb_tta107_20260524\no64_meta_stack_cv_report.json","52309","2026-05-24T18:57:34"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\108_old_third_no64_meta_stack_plus_dinov3vitl_qkvb_tta107_20260524\no64_meta_stack_cv_summary.csv","151001","2026-05-24T18:57:33"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\108_old_third_no64_meta_stack_plus_dinov3vitl_qkvb_tta107_20260524\no64_meta_stack_cv_summary.partial.csv","151001","2026-05-24T18:57:33"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\11_unified_two_stage_adapt72_20260521\base_candidate_summary.csv","16509","2026-05-23T17:04:15"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\111_dinov3_vitl16_qkvb_task7_whole352_domainrobust_lastblock_5fold_20260524\cv_fold_summary.csv","517","2026-05-24T19:17:59"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\111_dinov3_vitl16_qkvb_task7_whole352_domainrobust_lastblock_5fold_20260524\fold_1\test_metrics.csv","703","2026-05-24T19:08:46"
