n,base_accuracy,base_balanced_accuracy,base_auc,stage1_accept_n,stage1_accept_rate,stage2_accept_n,stage2_accept_rate,reject_n,reject_rate,automated_n,automated_rate,rescued_n,hurt_n,rescued_fn_n,rescued_fp_n,hurt_fn_n,hurt_fp_n,stage1_n,stage1_accuracy,stage1_balanced_accuracy,stage1_f1,stage1_sensitivity_high,stage1_specificity_low,stage1_tn,stage1_fp,stage1_fn,stage1_tp,stage1_auc,stage2_n,stage2_accuracy,stage2_balanced_accuracy,stage2_f1,stage2_sensitivity_high,stage2_specificity_low,stage2_tn,stage2_fp,stage2_fn,stage2_tp,stage2_auc,automated_accuracy,automated_balanced_accuracy,automated_f1,automated_sensitivity_high,automated_specificity_low,automated_tn,automated_fp,automated_fn,automated_tp,automated_auc,system_if_reject_corrected_n,system_if_reject_corrected_accuracy,system_if_reject_corrected_balanced_accuracy,system_if_reject_corrected_f1,system_if_reject_corrected_sensitivity_high,system_if_reject_corrected_specificity_low,system_if_reject_corrected_tn,system_if_reject_corrected_fp,system_if_reject_corrected_fn,system_if_reject_corrected_tp,system_if_reject_corrected_auc,base_candidate,base_objective,target_accept_acc,gate,corrector,corrector_conf_min,include_quality,scope,fold_thresholds_json,external_base_threshold,external_base_selection_score
105,60.00%,57.74%,56.49%,59,56.19%,46,43.81%,0,0.00%,105,100.00%,6,2,6,0,0,2,59,52.54%,51.04%,0.391304347826087,0.3333333333333333,0.6875,22,10,18,9,0.5081018518518519,46,78.26%,77.31%,0.7368421052631579,0.7,0.8461538461538461,22,4,6,14,0.851923076923077,63.81%,62.40%,0.5476190476190477,0.48936170212765956,0.7586206896551724,44,14,24,23,0.5707997065297139,105,63.81%,62.40%,0.5476190476190477,0.48936170212765956,0.7586206896551724,44,14,24,23,0.5707997065297139,stack_logreg_c03_multiview,balanced_accuracy,0.9,base_conf,corr_extra,0.0,True,strict_external_locked,,0.6599999999999999,0.8579340514720217
105,64.76%,63.26%,64.53%,95,90.48%,10,9.52%,0,0.00%,105,100.00%,0,1,0,0,1,0,95,62.11%,57.89%,0.4375,0.3684210526315789,0.7894736842105263,45,12,24,14,0.6177285318559557,10,80.00%,44.44%,0.8888888888888888,0.8888888888888888,0.0,0,1,1,8,0.2222222222222222,63.81%,62.20%,0.5365853658536586,0.46808510638297873,0.7758620689655172,45,13,25,22,0.6452677916360968,105,63.81%,62.20%,0.5365853658536586,0.46808510638297873,0.7758620689655172,45,13,25,22,0.6452677916360968,stack_gb_d2_core,balanced_accuracy,0.9,base_conf,corr_extra,0.0,False,strict_external_locked,,0.295,0.866634577890427
105,64.76%,63.26%,64.53%,95,90.48%,10,9.52%,0,0.00%,105,100.00%,0,1,0,0,1,0,95,62.11%,57.89%,0.4375,0.3684210526315789,0.7894736842105263,45,12,24,14,0.6177285318559557,10,80.00%,44.44%,0.8888888888888888,0.8888888888888888,0.0,0,1,1,8,0.1111111111111111,63.81%,62.20%,0.5365853658536586,0.46808510638297873,0.7758620689655172,45,13,25,22,0.6449009537784299,105,63.81%,62.20%,0.5365853658536586,0.46808510638297873,0.7758620689655172,45,13,25,22,0.6449009537784299,stack_gb_d2_core,balanced_accuracy,0.9,base_conf,corr_extra,0.0,True,strict_external_locked,,0.295,0.866634577890427
105,60.00%,57.74%,56.49%,59,56.19%,31,29.52%,15,14.29%,90,85.71%,1,0,1,0,0,0,59,52.54%,51.04%,0.391304347826087,0.3333333333333333,0.6875,22,10,18,9,0.5081018518518519,31,67.74%,68.33%,0.6153846153846154,0.5,0.8666666666666667,13,2,8,8,0.5958333333333333,57.78%,57.00%,0.4722222222222222,0.3953488372093023,0.7446808510638298,35,12,26,17,0.5037110341415141,105,63.81%,62.00%,0.525,0.44680851063829785,0.7931034482758621,46,12,26,21,0.5139398385913426,stack_logreg_c03_multiview,balanced_accuracy,0.9,base_conf,corr_logreg,0.65,False,strict_external_locked,,0.6599999999999999,0.8579340514720217
105,60.00%,57.74%,56.49%,59,56.19%,31,29.52%,15,14.29%,90,85.71%,1,0,1,0,0,0,59,52.54%,51.04%,0.391304347826087,0.3333333333333333,0.6875,22,10,18,9,0.5081018518518519,31,67.74%,68.33%,0.6153846153846154,0.5,0.8666666666666667,13,2,8,8,0.5958333333333333,57.78%,57.00%,0.4722222222222222,0.3953488372093023,0.7446808510638298,35,12,26,17,0.5037110341415141,105,63.81%,62.00%,0.525,0.44680851063829785,0.7931034482758621,46,12,26,21,0.5139398385913426,stack_logreg_c03_multiview,balanced_accuracy,0.9,base_conf,corr_logreg,0.65,True,strict_external_locked,,0.6599999999999999,0.8579340514720217
105,51.43%,53.21%,66.62%,44,41.90%,61,58.10%,0,0.00%,105,100.00%,22,10,0,22,9,1,44,70.45%,69.67%,0.7547169811320755,0.8695652173913043,0.5238095238095238,11,10,3,20,0.6169772256728778,61,57.38%,50.23%,0.23529411764705882,0.16666666666666666,0.8378378378378378,31,6,20,4,0.5484234234234233,62.86%,61.74%,0.5517241379310345,0.5106382978723404,0.7241379310344828,42,16,23,24,0.6038151137197358,105,62.86%,61.74%,0.5517241379310345,0.5106382978723404,0.7241379310344828,42,16,23,24,0.6038151137197358,prob_mean_core,balanced_accuracy,0.9,base_conf,corr_logreg,0.0,False,strict_external_locked,,0.49499999999999994,0.7855149639305907
105,51.43%,53.21%,66.62%,44,41.90%,61,58.10%,0,0.00%,105,100.00%,22,10,0,22,9,1,44,70.45%,69.67%,0.7547169811320755,0.8695652173913043,0.5238095238095238,11,10,3,20,0.6169772256728778,61,57.38%,50.23%,0.23529411764705882,0.16666666666666666,0.8378378378378378,31,6,20,4,0.5484234234234233,62.86%,61.74%,0.5517241379310345,0.5106382978723404,0.7241379310344828,42,16,23,24,0.6038151137197358,105,62.86%,61.74%,0.5517241379310345,0.5106382978723404,0.7241379310344828,42,16,23,24,0.6038151137197358,prob_mean_core,balanced_accuracy,0.9,base_conf,corr_logreg,0.0,True,strict_external_locked,,0.49499999999999994,0.7855149639305907
105,64.76%,63.66%,63.83%,86,81.90%,19,18.10%,0,0.00%,105,100.00%,0,2,0,0,2,0,86,63.95%,63.17%,0.5507246376811594,0.4634146341463415,0.8,36,9,22,19,0.621680216802168,19,57.89%,60.26%,0.5,0.6666666666666666,0.5384615384615384,7,6,2,4,0.6282051282051282,62.86%,61.54%,0.5411764705882353,0.48936170212765956,0.7413793103448276,43,15,24,23,0.632428466617755,105,62.86%,61.54%,0.5411764705882353,0.48936170212765956,0.7413793103448276,43,15,24,23,0.632428466617755,stack_extra_d3_core,balanced_accuracy,0.9,gate_logreg,corr_extra,0.0,False,strict_external_locked,,0.5149999999999999,0.8560330961201014
105,64.76%,63.66%,63.83%,86,81.90%,19,18.10%,0,0.00%,105,100.00%,0,2,0,0,2,0,86,63.95%,63.17%,0.5507246376811594,0.4634146341463415,0.8,36,9,22,19,0.621680216802168,19,57.89%,60.26%,0.5,0.6666666666666666,0.5384615384615384,7,6,2,4,0.6153846153846153,62.86%,61.54%,0.5411764705882353,0.48936170212765956,0.7413793103448276,43,15,24,23,0.6338958180484225,105,62.86%,61.54%,0.5411764705882353,0.48936170212765956,0.7413793103448276,43,15,24,23,0.6338958180484225,stack_extra_d3_core,balanced_accuracy,0.9,gate_logreg,corr_extra,0.0,True,strict_external_locked,,0.5149999999999999,0.8560330961201014
105,64.76%,63.26%,64.53%,103,98.10%,2,1.90%,0,0.00%,105,100.00%,0,2,0,0,1,1,103,64.08%,62.51%,0.5432098765432098,0.4782608695652174,0.7719298245614035,44,13,24,22,0.6449275362318841,2,0.00%,0.00%,0.0,0.0,0.0,0,1,1,0,0.0,62.86%,61.34%,0.5301204819277109,0.46808510638297873,0.7586206896551724,44,14,25,22,0.6438004402054293,105,62.86%,61.34%,0.5301204819277109,0.46808510638297873,0.7586206896551724,44,14,25,22,0.6438004402054293,stack_gb_d2_core,balanced_accuracy,0.9,gate_logreg,corr_extra,0.0,False,strict_external_locked,,0.295,0.866634577890427
105,64.76%,63.26%,64.53%,103,98.10%,2,1.90%,0,0.00%,105,100.00%,0,2,0,0,1,1,103,64.08%,62.51%,0.5432098765432098,0.4782608695652174,0.7719298245614035,44,13,24,22,0.6449275362318841,2,0.00%,0.00%,0.0,0.0,0.0,0,1,1,0,0.0,62.86%,61.34%,0.5301204819277109,0.46808510638297873,0.7586206896551724,44,14,25,22,0.6438004402054293,105,62.86%,61.34%,0.5301204819277109,0.46808510638297873,0.7586206896551724,44,14,25,22,0.6438004402054293,stack_gb_d2_core,balanced_accuracy,0.9,gate_logreg,corr_extra,0.0,True,strict_external_locked,,0.295,0.866634577890427
105,64.76%,63.26%,64.53%,95,90.48%,10,9.52%,0,0.00%,105,100.00%,1,3,0,1,3,0,95,62.11%,57.89%,0.4375,0.3684210526315789,0.7894736842105263,45,12,24,14,0.6177285318559557,10,70.00%,83.33%,0.8,0.6666666666666666,1.0,1,0,3,6,1.0,62.86%,60.93%,0.5063291139240507,0.425531914893617,0.7931034482758621,46,12,27,20,0.648936170212766,105,62.86%,60.93%,0.5063291139240507,0.425531914893617,0.7931034482758621,46,12,27,20,0.648936170212766,stack_gb_d2_core,balanced_accuracy,0.9,base_conf,corr_logreg,0.0,False,strict_external_locked,,0.295,0.866634577890427
105,64.76%,63.26%,64.53%,95,90.48%,10,9.52%,0,0.00%,105,100.00%,1,3,0,1,3,0,95,62.11%,57.89%,0.4375,0.3684210526315789,0.7894736842105263,45,12,24,14,0.6177285318559557,10,70.00%,83.33%,0.8,0.6666666666666666,1.0,1,0,3,6,1.0,62.86%,60.93%,0.5063291139240507,0.425531914893617,0.7931034482758621,46,12,27,20,0.648936170212766,105,62.86%,60.93%,0.5063291139240507,0.425531914893617,0.7931034482758621,46,12,27,20,0.648936170212766,stack_gb_d2_core,balanced_accuracy,0.9,base_conf,corr_logreg,0.0,True,strict_external_locked,,0.295,0.866634577890427
105,51.43%,53.21%,66.62%,55,52.38%,50,47.62%,0,0.00%,105,100.00%,21,10,0,21,9,1,55,61.82%,62.00%,0.6181818181818182,0.5862068965517241,0.6538461538461539,17,9,12,17,0.6657824933687003,50,62.00%,56.94%,0.42424242424242425,0.3888888888888889,0.75,24,8,11,7,0.6388888888888888,61.90%,60.88%,0.5454545454545454,0.5106382978723404,0.7068965517241379,41,17,23,24,0.6643433602347761,105,61.90%,60.88%,0.5454545454545454,0.5106382978723404,0.7068965517241379,41,17,23,24,0.6643433602347761,prob_mean_core,balanced_accuracy,0.9,gate_logreg,corr_logreg,0.0,False,strict_external_locked,,0.49499999999999994,0.7855149639305907
105,51.43%,53.21%,66.62%,55,52.38%,50,47.62%,0,0.00%,105,100.00%,21,10,0,21,9,1,55,61.82%,62.00%,0.6181818181818182,0.5862068965517241,0.6538461538461539,17,9,12,17,0.6657824933687003,50,62.00%,56.94%,0.42424242424242425,0.3888888888888889,0.75,24,8,11,7,0.6388888888888888,61.90%,60.88%,0.5454545454545454,0.5106382978723404,0.7068965517241379,41,17,23,24,0.6643433602347761,105,61.90%,60.88%,0.5454545454545454,0.5106382978723404,0.7068965517241379,41,17,23,24,0.6643433602347761,prob_mean_core,balanced_accuracy,0.9,gate_logreg,corr_logreg,0.0,True,strict_external_locked,,0.49499999999999994,0.7855149639305907
105,66.67%,65.59%,64.16%,75,71.43%,30,28.57%,0,0.00%,105,100.00%,3,7,0,3,7,0,75,65.33%,54.51%,0.2777777777777778,0.19230769230769232,0.8979591836734694,44,5,21,5,0.5624018838304553,30,56.67%,50.00%,0.6829268292682927,0.6666666666666666,0.3333333333333333,3,6,7,14,0.4021164021164021,62.86%,60.73%,0.4935064935064935,0.40425531914893614,0.8103448275862069,47,11,28,19,0.6461848862802642,105,62.86%,60.73%,0.4935064935064935,0.40425531914893614,0.8103448275862069,47,11,28,19,0.6461848862802642,stack_gb_d2_multiview,balanced_accuracy,0.9,base_conf,corr_extra,0.0,False,strict_external_locked,,0.30999999999999994,0.870302446870735
105,69.52%,69.39%,66.21%,48,45.71%,57,54.29%,0,0.00%,105,100.00%,2,10,0,2,9,1,48,68.75%,68.43%,0.7169811320754716,0.76,0.6086956521739131,14,9,6,19,0.631304347826087,57,56.14%,49.09%,0.24242424242424243,0.18181818181818182,0.8,28,7,18,4,0.6116883116883117,61.90%,60.67%,0.5348837209302325,0.48936170212765956,0.7241379310344828,42,16,24,23,0.6305942773294204,105,61.90%,60.67%,0.5348837209302325,0.48936170212765956,0.7241379310344828,42,16,24,23,0.6305942773294204,robust_prob,balanced_accuracy,0.9,base_conf,corr_logreg,0.0,False,strict_external_locked,,0.57,0.8039213296938974
105,69.52%,69.39%,66.21%,48,45.71%,57,54.29%,0,0.00%,105,100.00%,2,10,0,2,9,1,48,68.75%,68.43%,0.7169811320754716,0.76,0.6086956521739131,14,9,6,19,0.631304347826087,57,56.14%,49.09%,0.24242424242424243,0.18181818181818182,0.8,28,7,18,4,0.6116883116883117,61.90%,60.67%,0.5348837209302325,0.48936170212765956,0.7241379310344828,42,16,24,23,0.6305942773294204,105,61.90%,60.67%,0.5348837209302325,0.48936170212765956,0.7241379310344828,42,16,24,23,0.6305942773294204,robust_prob,balanced_accuracy,0.9,base_conf,corr_logreg,0.0,True,strict_external_locked,,0.57,0.8039213296938974
105,66.67%,65.59%,64.16%,75,71.43%,30,28.57%,0,0.00%,105,100.00%,4,8,0,4,8,0,75,65.33%,54.51%,0.2777777777777778,0.19230769230769232,0.8979591836734694,44,5,21,5,0.5624018838304553,30,56.67%,53.17%,0.6666666666666666,0.6190476190476191,0.4444444444444444,4,5,8,13,0.4814814814814815,62.86%,60.53%,0.48,0.3829787234042553,0.8275862068965517,48,10,29,18,0.6516874541452679,105,62.86%,60.53%,0.48,0.3829787234042553,0.8275862068965517,48,10,29,18,0.6516874541452679,stack_gb_d2_multiview,balanced_accuracy,0.9,base_conf,corr_extra,0.0,True,strict_external_locked,,0.30999999999999994,0.870302446870735
105,69.52%,69.39%,66.21%,79,75.24%,22,20.95%,4,3.81%,101,96.19%,5,15,0,5,15,0,79,69.62%,66.43%,0.5714285714285714,0.5161290322580645,0.8125,39,9,15,16,0.6008064516129032,22,31.82%,50.00%,0.0,0.0,1.0,7,0,15,0,0.4666666666666667,61.39%,59.21%,0.4507042253521127,0.34782608695652173,0.8363636363636363,46,9,30,16,0.47154150197628464,105,62.86%,60.33%,0.4657534246575342,0.3617021276595745,0.8448275862068966,49,9,30,17,0.47285399853264853,robust_prob,balanced_accuracy,0.9,gate_logreg,corr_logreg,0.65,False,strict_external_locked,,0.57,0.8039213296938974
105,69.52%,69.39%,66.21%,79,75.24%,22,20.95%,4,3.81%,101,96.19%,5,15,0,5,15,0,79,69.62%,66.43%,0.5714285714285714,0.5161290322580645,0.8125,39,9,15,16,0.6008064516129032,22,31.82%,50.00%,0.0,0.0,1.0,7,0,15,0,0.4666666666666667,61.39%,59.21%,0.4507042253521127,0.34782608695652173,0.8363636363636363,46,9,30,16,0.47154150197628464,105,62.86%,60.33%,0.4657534246575342,0.3617021276595745,0.8448275862068966,49,9,30,17,0.47285399853264853,robust_prob,balanced_accuracy,0.9,gate_logreg,corr_logreg,0.65,True,strict_external_locked,,0.57,0.8039213296938974
105,60.00%,57.74%,56.49%,97,92.38%,3,2.86%,5,4.76%,100,95.24%,0,0,0,0,0,0,97,58.76%,57.59%,0.4444444444444444,0.34782608695652173,0.803921568627451,41,10,30,16,0.5784313725490197,3,100.00%,,0.0,,1.0,3,0,0,0,,60.00%,58.13%,0.4444444444444444,0.34782608695652173,0.8148148148148148,44,10,30,16,0.5905797101449275,105,61.90%,59.46%,0.4594594594594595,0.3617021276595745,0.8275862068965517,48,10,30,17,0.5788701393983859,stack_logreg_c03_multiview,balanced_accuracy,0.9,gate_logreg,corr_logreg,0.65,False,strict_external_locked,,0.6599999999999999,0.8579340514720217
105,60.00%,57.74%,56.49%,97,92.38%,3,2.86%,5,4.76%,100,95.24%,0,0,0,0,0,0,97,58.76%,57.59%,0.4444444444444444,0.34782608695652173,0.803921568627451,41,10,30,16,0.5784313725490197,3,100.00%,,0.0,,1.0,3,0,0,0,,60.00%,58.13%,0.4444444444444444,0.34782608695652173,0.8148148148148148,44,10,30,16,0.5905797101449275,105,61.90%,59.46%,0.4594594594594595,0.3617021276595745,0.8275862068965517,48,10,30,17,0.5788701393983859,stack_logreg_c03_multiview,balanced_accuracy,0.9,gate_logreg,corr_logreg,0.65,True,strict_external_locked,,0.6599999999999999,0.8579340514720217
105,60.00%,57.74%,56.49%,97,92.38%,1,0.95%,7,6.67%,98,93.33%,0,0,0,0,0,0,97,58.76%,57.59%,0.4444444444444444,0.34782608695652173,0.803921568627451,41,10,30,16,0.5784313725490197,1,100.00%,,0.0,,1.0,1,0,0,0,,59.18%,57.78%,0.4444444444444444,0.34782608695652173,0.8076923076923077,42,10,30,16,0.5777591973244147,105,61.90%,59.46%,0.4594594594594595,0.3617021276595745,0.8275862068965517,48,10,30,17,0.5652971386647101,stack_logreg_c03_multiview,balanced_accuracy,0.9,gate_logreg,corr_extra,0.65,False,strict_external_locked,,0.6599999999999999,0.8579340514720217
105,60.00%,57.74%,56.49%,97,92.38%,0,0.00%,8,7.62%,97,92.38%,0,0,0,0,0,0,97,58.76%,57.59%,0.4444444444444444,0.34782608695652173,0.803921568627451,41,10,30,16,0.5784313725490197,0,,,,,,0,0,0,0,,58.76%,57.59%,0.4444444444444444,0.34782608695652173,0.803921568627451,41,10,30,16,0.5784313725490197,105,61.90%,59.46%,0.4594594594594595,0.3617021276595745,0.8275862068965517,48,10,30,17,0.5649303008070432,stack_logreg_c03_multiview,balanced_accuracy,0.9,gate_logreg,corr_extra,0.65,True,strict_external_locked,,0.6599999999999999,0.8579340514720217
105,69.52%,69.39%,66.21%,79,75.24%,26,24.76%,0,0.00%,105,100.00%,8,16,0,8,16,0,79,69.62%,66.43%,0.5714285714285714,0.5161290322580645,0.8125,39,9,15,16,0.6008064516129032,26,38.46%,50.00%,0.0,0.0,1.0,10,0,16,0,0.3625,61.90%,59.26%,0.4444444444444444,0.3404255319148936,0.8448275862068966,49,9,31,16,0.470652971386647,105,61.90%,59.26%,0.4444444444444444,0.3404255319148936,0.8448275862068966,49,9,31,16,0.470652971386647,robust_prob,balanced_accuracy,0.9,gate_logreg,corr_logreg,0.0,False,strict_external_locked,,0.57,0.8039213296938974
105,69.52%,69.39%,66.21%,79,75.24%,26,24.76%,0,0.00%,105,100.00%,8,16,0,8,16,0,79,69.62%,66.43%,0.5714285714285714,0.5161290322580645,0.8125,39,9,15,16,0.6008064516129032,26,38.46%,50.00%,0.0,0.0,1.0,10,0,16,0,0.3625,61.90%,59.26%,0.4444444444444444,0.3404255319148936,0.8448275862068966,49,9,31,16,0.470652971386647,105,61.90%,59.26%,0.4444444444444444,0.3404255319148936,0.8448275862068966,49,9,31,16,0.470652971386647,robust_prob,balanced_accuracy,0.9,gate_logreg,corr_logreg,0.0,True,strict_external_locked,,0.57,0.8039213296938974
105,64.76%,63.66%,63.83%,86,81.90%,19,18.10%,0,0.00%,105,100.00%,1,6,0,1,3,3,86,63.95%,63.17%,0.5507246376811594,0.4634146341463415,0.8,36,9,22,19,0.621680216802168,19,42.11%,44.23%,0.35294117647058826,0.5,0.38461538461538464,5,8,3,3,0.32051282051282054,60.00%,58.75%,0.5116279069767442,0.46808510638297873,0.7068965517241379,41,17,25,22,0.5818048422597212,105,60.00%,58.75%,0.5116279069767442,0.46808510638297873,0.7068965517241379,41,17,25,22,0.5818048422597212,stack_extra_d3_core,balanced_accuracy,0.9,gate_logreg,corr_logreg,0.0,False,strict_external_locked,,0.5149999999999999,0.8560330961201014
105,64.76%,63.66%,63.83%,86,81.90%,19,18.10%,0,0.00%,105,100.00%,1,6,0,1,3,3,86,63.95%,63.17%,0.5507246376811594,0.4634146341463415,0.8,36,9,22,19,0.621680216802168,19,42.11%,44.23%,0.35294117647058826,0.5,0.38461538461538464,5,8,3,3,0.32051282051282054,60.00%,58.75%,0.5116279069767442,0.46808510638297873,0.7068965517241379,41,17,25,22,0.5818048422597212,105,60.00%,58.75%,0.5116279069767442,0.46808510638297873,0.7068965517241379,41,17,25,22,0.5818048422597212,stack_extra_d3_core,balanced_accuracy,0.9,gate_logreg,corr_logreg,0.0,True,strict_external_locked,,0.5149999999999999,0.8560330961201014
105,51.43%,53.21%,66.62%,55,52.38%,50,47.62%,0,0.00%,105,100.00%,26,16,0,26,16,0,55,61.82%,62.00%,0.6181818181818182,0.5862068965517241,0.6538461538461539,17,9,12,17,0.6657824933687003,50,60.00%,46.88%,0.0,0.0,0.9375,30,2,18,0,0.7743055555555556,60.95%,58.60%,0.4533333333333333,0.3617021276595745,0.8103448275862069,47,11,30,17,0.7300073367571533,105,60.95%,58.60%,0.4533333333333333,0.3617021276595745,0.8103448275862069,47,11,30,17,0.7300073367571533,prob_mean_core,balanced_accuracy,0.9,gate_logreg,corr_extra,0.0,False,strict_external_locked,,0.49499999999999994,0.7855149639305907
105,51.43%,53.21%,66.62%,55,52.38%,50,47.62%,0,0.00%,105,100.00%,26,16,0,26,16,0,55,61.82%,62.00%,0.6181818181818182,0.5862068965517241,0.6538461538461539,17,9,12,17,0.6657824933687003,50,60.00%,46.88%,0.0,0.0,0.9375,30,2,18,0,0.7673611111111112,60.95%,58.60%,0.4533333333333333,0.3617021276595745,0.8103448275862069,47,11,30,17,0.7292736610418196,105,60.95%,58.60%,0.4533333333333333,0.3617021276595745,0.8103448275862069,47,11,30,17,0.7292736610418196,prob_mean_core,balanced_accuracy,0.9,gate_logreg,corr_extra,0.0,True,strict_external_locked,,0.49499999999999994,0.7855149639305907
105,69.52%,69.39%,66.21%,79,75.24%,26,24.76%,0,0.00%,105,100.00%,7,16,0,7,16,0,79,69.62%,66.43%,0.5714285714285714,0.5161290322580645,0.8125,39,9,15,16,0.6008064516129032,26,34.62%,45.00%,0.0,0.0,0.9,9,1,16,0,0.33125000000000004,60.95%,58.40%,0.4383561643835616,0.3404255319148936,0.8275862068965517,48,10,31,16,0.512472487160675,105,60.95%,58.40%,0.4383561643835616,0.3404255319148936,0.8275862068965517,48,10,31,16,0.512472487160675,robust_prob,balanced_accuracy,0.9,gate_logreg,corr_extra,0.0,False,strict_external_locked,,0.57,0.8039213296938974
105,69.52%,69.39%,66.21%,79,75.24%,26,24.76%,0,0.00%,105,100.00%,7,16,0,7,16,0,79,69.62%,66.43%,0.5714285714285714,0.5161290322580645,0.8125,39,9,15,16,0.6008064516129032,26,34.62%,45.00%,0.0,0.0,0.9,9,1,16,0,0.34375000000000006,60.95%,58.40%,0.4383561643835616,0.3404255319148936,0.8275862068965517,48,10,31,16,0.5110051357300074,105,60.95%,58.40%,0.4383561643835616,0.3404255319148936,0.8275862068965517,48,10,31,16,0.5110051357300074,robust_prob,balanced_accuracy,0.9,gate_logreg,corr_extra,0.0,True,strict_external_locked,,0.57,0.8039213296938974
105,60.00%,57.74%,56.49%,97,92.38%,8,7.62%,0,0.00%,105,100.00%,2,2,0,2,0,2,97,58.76%,57.59%,0.4444444444444444,0.34782608695652173,0.803921568627451,41,10,30,16,0.5784313725490197,8,75.00%,85.71%,0.5,1.0,0.7142857142857143,5,2,0,1,1.0,60.00%,57.74%,0.4473684210526316,0.3617021276595745,0.7931034482758621,46,12,30,17,0.5858400586940573,105,60.00%,57.74%,0.4473684210526316,0.3617021276595745,0.7931034482758621,46,12,30,17,0.5858400586940573,stack_logreg_c03_multiview,balanced_accuracy,0.9,gate_logreg,corr_logreg,0.0,False,strict_external_locked,,0.6599999999999999,0.8579340514720217
105,60.00%,57.74%,56.49%,97,92.38%,8,7.62%,0,0.00%,105,100.00%,2,2,0,2,0,2,97,58.76%,57.59%,0.4444444444444444,0.34782608695652173,0.803921568627451,41,10,30,16,0.5784313725490197,8,75.00%,85.71%,0.5,1.0,0.7142857142857143,5,2,0,1,1.0,60.00%,57.74%,0.4473684210526316,0.3617021276595745,0.7931034482758621,46,12,30,17,0.5858400586940573,105,60.00%,57.74%,0.4473684210526316,0.3617021276595745,0.7931034482758621,46,12,30,17,0.5858400586940573,stack_logreg_c03_multiview,balanced_accuracy,0.9,gate_logreg,corr_logreg,0.0,True,strict_external_locked,,0.6599999999999999,0.8579340514720217
105,60.00%,57.74%,56.49%,97,92.38%,8,7.62%,0,0.00%,105,100.00%,0,0,0,0,0,0,97,58.76%,57.59%,0.4444444444444444,0.34782608695652173,0.803921568627451,41,10,30,16,0.5784313725490197,8,75.00%,85.71%,0.5,1.0,0.7142857142857143,5,2,0,1,1.0,60.00%,57.74%,0.4473684210526316,0.3617021276595745,0.7931034482758621,46,12,30,17,0.5715333822450477,105,60.00%,57.74%,0.4473684210526316,0.3617021276595745,0.7931034482758621,46,12,30,17,0.5715333822450477,stack_logreg_c03_multiview,balanced_accuracy,0.9,gate_logreg,corr_extra,0.0,False,strict_external_locked,,0.6599999999999999,0.8579340514720217
105,60.00%,57.74%,56.49%,97,92.38%,8,7.62%,0,0.00%,105,100.00%,0,0,0,0,0,0,97,58.76%,57.59%,0.4444444444444444,0.34782608695652173,0.803921568627451,41,10,30,16,0.5784313725490197,8,75.00%,85.71%,0.5,1.0,0.7142857142857143,5,2,0,1,1.0,60.00%,57.74%,0.4473684210526316,0.3617021276595745,0.7931034482758621,46,12,30,17,0.5715333822450477,105,60.00%,57.74%,0.4473684210526316,0.3617021276595745,0.7931034482758621,46,12,30,17,0.5715333822450477,stack_logreg_c03_multiview,balanced_accuracy,0.9,gate_logreg,corr_extra,0.0,True,strict_external_locked,,0.6599999999999999,0.8579340514720217
105,60.00%,57.74%,56.49%,59,56.19%,46,43.81%,0,0.00%,105,100.00%,2,4,2,0,0,4,59,52.54%,51.04%,0.391304347826087,0.3333333333333333,0.6875,22,10,18,9,0.5081018518518519,46,65.22%,63.46%,0.5555555555555556,0.5,0.7692307692307693,20,6,10,10,0.5942307692307692,58.10%,56.42%,0.4634146341463415,0.40425531914893614,0.7241379310344828,42,16,28,19,0.5029347028613353,105,58.10%,56.42%,0.4634146341463415,0.40425531914893614,0.7241379310344828,42,16,28,19,0.5029347028613353,stack_logreg_c03_multiview,balanced_accuracy,0.9,base_conf,corr_logreg,0.0,False,strict_external_locked,,0.6599999999999999,0.8579340514720217
